user_id,item_id,score
7,609,1
7,615,1
7,617,1
7,620,1
7,625,1
7,629,1
7,633,1
7,633,1
7,639,1
7,651,1
7,651,1
7,669,0
7,669,1
7,669,0
7,669,1
7,670,1
7,671,1
7,675,1
7,675,1
7,678,1
7,693,1
7,696,1
7,699,0
7,700,1
7,700,1
7,701,1
7,701,1
7,705,1
7,705,1
7,714,1
7,717,1
7,725,1
7,736,1
7,747,1
7,825,1
7,864,1
7,972,1
7,982,1
7,1023,1
7,1067,1
7,1067,1
7,1078,1
7,1078,1
7,1215,1
7,1300,1
7,1303,1
7,1346,1
7,1369,1
7,1430,1
7,1493,1
7,1498,1
7,1535,1
7,1608,1
7,1615,1
7,1618,1
7,1619,0
7,1627,1
7,1631,1
7,1645,1
7,1714,1
7,1714,1
7,1749,1
7,1807,1
7,1811,1
7,1835,1
7,1903,1
7,1921,1
7,2298,1
7,2618,1
7,2618,1
7,2727,1
7,2806,1
7,2809,1
7,2809,1
7,2836,1
7,2836,1
7,2840,1
7,2872,1
7,2874,1
7,2874,1
7,2914,1
7,2917,1
7,2968,1
7,2988,0
7,2991,1
7,2991,1
7,3074,1
7,3074,1
7,3100,1
7,3124,1
7,3135,1
7,3162,1
7,3162,1
7,3175,1
7,3175,1
7,3204,1
7,3208,1
7,3232,1
7,3239,1
7,3270,1
7,3280,1
7,3321,1
7,3333,0
7,3336,1
7,3345,1
7,3370,0
7,3371,1
7,3372,0
7,3382,1
7,3383,1
7,3384,1
7,3397,1
7,3532,1
7,3571,1
7,3574,1
7,3575,1
7,3576,1
7,3577,0
7,3666,0
7,3668,1
7,3691,1
7,3711,1
7,3711,1
7,3773,1
7,3851,1
7,3851,1
7,4234,1
7,4236,1
7,4431,1
7,4476,0
7,4477,1
7,4478,1
7,4515,1
7,4702,1
7,4707,1
7,4740,1
7,4745,1
7,4767,1
7,4879,1
7,5005,0
7,5007,0
7,5007,0
7,5011,1
7,5015,1
7,5075,0
7,5081,1
7,5168,1
7,5222,0
7,5222,0
7,5268,1
7,5270,1
7,5282,1
7,5282,1
7,5294,1
7,5296,1
7,5316,0
7,5318,0
7,5319,1
7,5319,1
7,5320,1
7,5320,1
7,5323,1
7,5331,1
7,5331,1
7,5336,1
7,5398,1
7,5398,1
7,5407,1
7,5407,1
7,5416,1
7,5450,1
7,5458,1
7,5471,1
7,5471,1
7,5520,1
7,5536,1
7,5581,1
7,5622,1
7,5744,1
7,5831,1
7,5891,0
7,5892,1
7,6218,1
7,6368,1
7,6372,1
7,6372,1
7,6372,1
7,6372,1
7,6375,1
7,6375,1
7,6375,1
7,6390,1
7,6390,1
7,6390,1
7,6393,1
7,6393,1
7,6396,1
7,6396,1
7,6397,1
7,6397,1
7,6424,1
7,6424,1
7,6437,0
7,6437,0
7,6437,0
7,6441,1
7,6463,0
7,6463,0
7,6463,0
7,6468,0
7,6468,0
7,6482,1
7,6482,1
7,6482,1
7,6497,1
7,6497,1
7,6497,1
7,6498,1
7,6498,1
7,6498,1
7,6498,1
7,6502,1
7,6502,1
7,6506,1
7,6507,1
7,6507,1
7,6509,1
7,6516,1
7,6516,1
7,6526,1
7,6526,1
7,6533,1
7,6533,1
7,6534,0
7,6534,0
7,6534,0
7,6536,0
7,6536,0
7,6550,0
7,6550,0
7,6557,0
7,6557,0
7,6559,0
7,6559,0
7,6559,0
7,6560,0
7,6560,0
7,6566,0
7,6566,1
7,6566,0
7,6566,1
7,6598,0
7,6609,0
7,6634,1
7,6635,1
7,6642,1
7,6661,0
7,6665,0
7,6677,0
7,6681,0
7,6691,1
7,6694,1
7,6697,0
7,6702,1
7,6714,1
7,6730,1
7,6752,1
7,6764,0
7,6767,1
7,6777,1
7,6778,1
7,6812,1
7,6821,1
7,6829,1
7,6833,1
7,6833,1
7,6833,1
7,6839,1
7,6841,1
7,6844,1
7,6852,0
7,6852,0
7,6856,1
7,6856,1
7,6858,1
7,6862,1
7,6864,0
7,6867,1
7,6867,1
7,6871,1
7,6871,1
7,6878,1
7,6881,1
7,6883,0
7,6888,1
7,6891,1
7,6899,0
7,6900,0
7,6904,1
7,6915,0
7,6926,1
7,6928,1
7,6930,1
7,6933,1
7,6939,1
7,6939,1
7,6957,1
7,6967,1
7,7038,1
7,7052,1
7,7106,1
7,7106,1
7,7118,1
7,7170,1
7,7178,1
7,7245,1
7,7299,1
7,7312,1
7,7369,1
7,7369,1
7,7455,1
7,7461,1
7,7466,1
7,7498,1
7,7557,1
7,7634,1
7,7657,1
7,7779,1
7,7806,1
7,7812,1
7,7826,0
7,7840,1
7,7846,1
7,7856,1
7,7858,1
7,7870,1
7,7873,1
7,7897,1
7,7907,1
7,7909,1
7,7915,0
7,8019,1
7,8064,1
7,8092,1
7,8134,1
7,8163,1
7,8216,1
7,8222,0
7,8247,1
7,8280,1
7,8283,1
7,8348,1
7,8432,1
7,8463,1
7,8466,1
7,8564,1
7,8637,1
7,8652,1
7,8740,1
7,8757,1
7,8775,1
7,8795,1
7,8799,1
7,8805,1
7,8840,1
7,8846,1
7,8856,1
7,8881,0
7,8889,1
7,8891,1
7,8897,1
7,8900,1
7,8927,1
7,8941,1
7,8946,0
7,8961,1
7,8965,1
7,8967,1
7,8969,1
7,8981,1
7,8989,0
7,8992,1
7,8996,1
7,9012,1
7,9014,1
7,9018,0
7,9019,0
7,9023,1
7,9025,1
7,9030,1
7,9180,1
7,9192,1
7,9192,1
7,9199,1
7,9225,1
7,9265,0
7,9348,1
7,9411,1
7,9448,1
7,9452,1
7,9457,1
7,9464,0
7,9469,1
7,9505,1
7,9581,1
7,9657,1
7,9697,1
7,9793,1
7,9826,1
7,9852,1
7,9924,1
7,10038,1
7,10179,1
7,10255,1
7,10362,1
7,10491,1
7,10565,1
7,10579,1
7,10610,1
7,10619,1
7,10794,1
7,10824,1
7,10974,1
7,10988,1
7,11166,1
7,11220,1
7,11345,1
7,11496,1
7,11591,1
7,11635,0
7,11775,1
7,11782,1
7,11790,1
7,11790,1
7,11874,1
7,11904,1
7,11921,1
7,11939,1
7,11951,0
7,12034,1
7,12122,1
7,12288,1
7,12288,1
7,12288,1
7,12291,0
7,12291,0
7,12291,0
7,12306,1
7,12306,1
7,12307,1
7,12307,1
7,12307,1
7,12384,1
7,12384,1
7,12476,1
7,12557,1
7,12594,1
7,12617,0
7,12967,1
7,13350,1
7,13496,1
7,13498,1
7,13505,1
7,13510,1
7,13513,1
7,13589,1
7,13603,1
7,13708,1
7,13757,1
7,13764,0
7,13765,1
7,13766,1
7,13767,1
7,13785,1
7,13812,0
7,13814,1
7,13815,1
7,13816,1
7,13867,1
7,14007,1
7,14072,0
7,14073,1
7,14091,1
7,14096,1
7,14097,0
7,14102,1
7,14104,0
7,14105,0
7,14109,1
7,14116,0
7,14119,0
7,14119,0
7,14120,1
7,14120,1
7,14623,1
7,14638,1
7,14642,1
8,1426,1
8,1426,1
8,1427,1
8,1433,1
8,1433,1
8,1475,1
8,7101,1
8,7326,1
8,7349,1
8,7349,1
9,1430,1
9,1437,1
9,1437,1
9,1446,1
9,1446,1
9,1459,1
9,1459,1
9,1466,1
9,1466,1
9,7083,1
9,7101,1
9,7332,1
9,7341,1
10,1430,0
10,1430,0
10,1444,0
10,1449,1
10,1453,1
10,1453,1
10,1457,1
10,1457,1
10,1459,1
10,1460,1
10,1466,1
10,1466,1
10,1471,1
10,1472,0
10,1473,1
10,1473,1
10,1478,1
10,7068,1
10,7343,1
10,7353,1
10,7353,1
10,7361,1
10,7362,1
11,1458,1
11,1458,1
11,1460,1
11,1460,1
11,1462,1
11,1473,1
11,7064,1
11,7336,1
11,7336,1
11,7343,1
11,7343,1
11,7352,1
11,7366,1
11,7366,1
12,614,0
12,615,1
12,625,1
12,1331,1
12,1518,1
12,1530,1
12,1546,1
12,1550,1
12,1561,0
12,1614,1
12,1620,1
12,1623,1
12,1631,1
12,1641,1
12,1693,0
12,1720,1
12,1735,0
12,1739,1
12,1759,1
12,1766,1
12,1801,0
12,1807,1
12,1860,1
12,4067,1
12,4223,0
12,4232,1
12,4272,1
12,4324,0
12,4329,1
12,4381,1
12,4389,1
12,7129,1
12,7132,1
12,7561,1
12,7565,1
12,7570,1
12,7578,0
12,7582,0
12,7595,0
12,7600,0
12,7616,1
12,7700,0
12,7714,1
12,7715,1
12,7773,0
12,8399,0
12,8411,0
12,8417,0
12,8439,0
12,8440,0
12,9846,0
12,10520,1
12,10528,0
12,10544,1
12,10553,0
12,10561,0
12,10567,0
12,10600,0
12,10621,1
12,10699,1
12,10726,1
12,10728,1
12,10775,0
12,10787,0
12,10795,0
12,10828,0
12,10851,1
12,10969,1
12,11017,1
12,11044,1
12,11129,0
12,11152,1
12,11175,1
12,11244,0
12,13496,1
12,13498,0
13,1622,0
13,7327,1
14,1975,0
14,1996,0
14,6077,0
14,7140,1
14,7146,1
14,9050,1
14,9490,1
14,9497,1
14,9525,0
14,9547,1
14,13322,1
14,16650,0
14,16779,0
14,16838,1
14,16839,1
14,16870,1
15,67,0
15,70,0
15,73,1
15,73,1
15,76,1
15,78,0
15,82,1
15,82,1
15,83,0
15,83,0
15,86,0
15,86,1
15,86,0
15,86,1
15,88,1
15,88,1
15,101,0
15,109,0
15,109,0
15,110,0
15,111,1
15,111,1
15,113,1
15,113,1
15,114,0
15,114,0
15,118,1
15,131,0
15,131,0
15,155,0
15,155,0
15,169,1
15,187,0
15,197,0
15,201,1
15,204,1
15,207,0
15,209,1
15,211,1
15,212,0
15,221,1
15,221,1
15,240,1
15,240,1
15,518,1
15,526,1
15,532,1
15,535,1
15,535,1
15,544,1
15,560,1
15,571,1
15,571,1
15,581,0
15,581,0
15,585,1
15,585,1
15,779,1
15,780,1
15,780,1
15,781,1
15,784,1
15,784,1
15,790,0
15,790,0
15,795,0
15,795,0
15,998,0
15,1004,1
15,1018,1
15,1025,1
15,1027,0
15,1051,1
15,1051,1
15,1087,0
15,1100,1
15,1100,1
15,1102,1
15,1124,0
15,1425,1
15,1425,1
15,1633,0
15,1642,1
15,1908,1
15,1914,0
15,1918,0
15,1925,0
15,1930,0
15,1937,0
15,1940,1
15,1971,1
15,2032,1
15,2059,1
15,2095,0
15,2122,0
15,2158,0
15,2391,1
15,2391,1
15,2420,1
15,2482,0
15,2484,0
15,2504,0
15,2504,0
15,2531,0
15,2534,0
15,2545,1
15,2567,0
15,2567,0
15,2576,1
15,2581,1
15,2581,1
15,2589,0
15,2594,0
15,2594,0
15,2648,1
15,2648,1
15,2657,1
15,2678,0
15,2678,0
15,2737,1
15,2777,1
15,2777,1
15,2792,1
15,2792,1
15,2797,0
15,2811,1
15,2823,1
15,2830,1
15,2852,1
15,2862,1
15,2914,0
15,2916,1
15,2960,1
15,2970,0
15,2973,1
15,2973,1
15,2975,0
15,2975,0
15,2975,0
15,2993,1
15,2997,1
15,2997,1
15,2997,1
15,2997,1
15,2997,1
15,3010,1
15,3010,1
15,3024,0
15,3024,0
15,3041,1
15,3041,1
15,3047,1
15,3049,0
15,3084,0
15,3084,0
15,3085,1
15,3099,0
15,3121,0
15,3121,0
15,3122,0
15,3122,0
15,3124,1
15,3124,1
15,3132,1
15,3138,1
15,3138,1
15,3212,0
15,3213,1
15,3214,1
15,3215,0
15,3317,0
15,3318,0
15,3320,0
15,7374,1
15,7374,1
15,13302,0
15,13326,0
15,13327,0
15,13328,0
15,13329,1
15,13370,1
15,13386,0
15,13388,0
15,13389,0
15,13390,0
15,13410,0
15,13412,1
15,13413,0
15,13422,0
15,13434,0
15,13446,0
15,13450,0
15,13451,1
15,13452,0
15,13453,0
15,13680,0
15,13681,0
15,13682,0
15,13797,0
15,13798,1
15,13802,0
15,13804,1
15,13806,1
15,13862,1
15,13867,0
15,13869,1
15,13870,1
15,13871,1
15,13887,0
15,13888,1
15,13962,0
15,14002,1
15,14032,0
15,14033,1
15,14073,1
15,14111,0
16,2826,0
16,2826,0
16,2833,0
16,2833,0
17,624,1
17,627,0
17,1439,1
17,1451,1
17,1451,1
17,1509,1
17,1617,1
17,1626,1
17,1631,1
17,1720,1
17,3287,1
17,3294,1
17,3517,1
17,4470,1
17,5061,1
17,5501,0
17,5503,1
17,5520,1
17,7088,1
17,7098,1
17,7100,1
17,7100,1
17,7121,1
17,7469,1
17,7470,1
17,7478,1
17,7487,1
17,7499,1
17,7989,1
17,8560,1
17,10365,1
17,10614,1
17,14618,1
17,14621,1
17,14623,0
18,66,1
18,72,1
18,73,1
18,73,1
18,76,1
18,76,1
18,79,1
18,79,1
18,92,1
18,92,1
18,125,1
18,125,1
18,132,0
18,132,0
18,507,1
18,535,1
18,548,1
18,548,1
18,550,1
18,550,1
18,600,1
18,606,1
18,614,1
18,614,1
18,616,1
18,620,1
18,620,1
18,621,1
18,623,1
18,626,1
18,629,1
18,629,1
18,783,1
18,783,1
18,789,1
18,789,1
18,1040,1
18,1096,1
18,1096,1
18,1228,1
18,1483,1
18,1483,1
18,1502,1
18,1508,1
18,1510,0
18,1551,1
18,1621,1
18,1624,1
18,1624,1
18,1632,1
18,1634,0
18,1639,1
18,1812,0
18,1873,1
18,1899,1
18,1900,0
18,1902,1
18,1955,1
18,1959,1
18,2081,0
18,2127,0
18,2153,0
18,2156,1
18,2735,1
18,2772,0
18,2807,1
18,2807,1
18,2808,1
18,2808,1
18,2810,1
18,2810,1
18,2818,0
18,2822,1
18,2823,1
18,2823,1
18,2823,1
18,2823,1
18,2830,1
18,2835,1
18,2838,1
18,2842,1
18,2847,1
18,2848,1
18,2848,1
18,2851,1
18,2857,1
18,2908,1
18,2915,1
18,2920,1
18,2922,1
18,2931,0
18,2937,1
18,2937,0
18,2939,1
18,2951,1
18,2953,1
18,2954,1
18,3008,1
18,3008,1
18,3108,1
18,3112,1
18,3114,0
18,3114,0
18,3285,1
18,3300,1
18,3514,1
18,3514,1
18,3530,1
18,3539,0
18,3567,1
18,3866,1
18,4479,1
18,4485,1
18,4503,0
18,4506,1
18,4715,1
18,4716,0
18,5288,1
18,5290,1
18,5305,0
18,5310,1
18,5311,0
18,5311,1
18,5343,0
18,5347,1
18,6833,0
18,6833,0
18,6835,1
18,6849,1
18,6849,1
18,6860,1
18,6860,1
18,6868,1
18,6868,1
18,6874,1
18,6874,1
18,6880,1
18,6885,1
18,6885,1
18,7079,1
18,7104,0
18,7104,0
18,7160,1
18,7182,1
18,7296,1
18,7326,0
18,7335,1
18,7376,1
18,7378,1
18,7378,1
18,7393,1
18,7550,1
18,7695,1
18,7793,1
18,7839,1
18,7843,1
18,8003,1
18,8044,1
18,8228,1
18,8372,1
18,8635,1
18,9028,0
18,9116,1
18,9362,0
18,9406,1
18,9460,1
18,9469,1
18,9780,1
18,9828,1
18,9876,1
18,10530,1
18,10628,1
18,10987,1
18,11152,1
18,12147,1
18,12173,0
18,12185,1
18,12201,1
18,12207,1
18,12219,1
18,12223,0
18,12409,1
18,12409,1
18,12419,1
18,12419,1
18,13487,0
18,13501,1
18,13501,1
18,13503,0
18,13505,0
18,13509,1
18,13512,1
18,13513,1
18,13514,0
18,13521,1
18,14096,0
19,527,1
19,527,1
19,538,1
19,538,1
19,545,1
19,545,1
19,548,0
19,554,1
19,561,1
19,561,1
19,565,1
19,610,1
19,618,1
19,778,0
19,778,0
19,782,1
19,782,1
19,793,1
19,793,1
19,796,1
19,1142,1
19,1230,1
19,1384,1
19,1441,1
19,1623,0
19,1626,0
19,1641,0
19,1641,1
19,1684,1
19,1730,1
19,1840,1
19,3025,0
19,3053,0
19,3080,0
19,3093,0
19,3093,0
19,3273,1
19,3589,1
19,3720,1
19,3720,1
19,4155,1
19,7051,1
19,7143,0
19,7151,1
19,7287,1
19,7565,1
19,7826,1
19,7832,1
19,7835,0
19,7838,1
19,7840,0
19,7855,1
19,7891,1
19,8010,1
19,8543,1
19,8552,0
19,8628,1
19,8877,1
19,8896,0
19,8900,1
19,8942,1
19,8992,1
19,9248,0
19,9886,1
19,10584,1
19,10607,0
19,10614,0
19,11039,1
19,11249,0
19,13499,1
19,13508,1
19,13509,1
19,13515,1
19,14089,1
19,14105,1
19,14112,1
20,600,1
20,601,1
20,602,1
20,604,1
20,605,1
20,608,1
20,609,1
20,614,0
20,614,1
20,624,1
20,629,1
20,820,1
20,838,1
20,880,1
20,940,0
20,941,1
20,942,1
20,943,1
20,974,1
20,1181,1
20,1250,1
20,1445,1
20,1445,1
20,1484,1
20,1486,1
20,1492,1
20,1506,0
20,1508,1
20,1619,1
20,1634,0
20,1640,0
20,1641,1
20,1695,1
20,1778,1
20,1795,1
20,1815,1
20,3187,1
20,3201,1
20,3203,1
20,3233,1
20,3237,0
20,3279,1
20,3288,1
20,3576,1
20,3585,1
20,3589,0
20,3589,1
20,3594,0
20,3723,1
20,3731,1
20,3731,1
20,3742,1
20,3742,1
20,3846,0
20,3846,0
20,4015,1
20,4218,1
20,4313,1
20,4461,1
20,4476,1
20,4512,0
20,4513,1
20,4514,1
20,4696,1
20,4699,1
20,4715,1
20,4743,1
20,6385,1
20,6385,1
20,6411,1
20,6411,1
20,6411,1
20,6472,1
20,6479,1
20,6531,1
20,6531,1
20,6912,1
20,6917,1
20,6939,1
20,7005,0
20,7045,0
20,7086,1
20,7086,1
20,7100,1
20,7100,1
20,7113,1
20,7150,1
20,7158,1
20,7199,1
20,7200,1
20,7253,1
20,7353,0
20,7365,1
20,7389,1
20,7389,1
20,7405,0
20,7457,1
20,7460,1
20,7484,1
20,7490,0
20,7494,1
20,7497,0
20,7515,1
20,7543,0
20,7577,1
20,7579,0
20,7580,1
20,7607,1
20,7711,1
20,7716,1
20,7726,1
20,7816,1
20,7823,1
20,7827,0
20,7843,1
20,7873,1
20,7895,1
20,8006,1
20,8392,1
20,8560,1
20,8565,1
20,8884,1
20,8894,1
20,8949,1
20,8962,0
20,8992,1
20,9030,1
20,9192,1
20,9381,1
20,9850,1
20,10580,1
20,10807,1
20,10860,1
20,11114,1
20,11193,1
20,13242,0
20,13243,1
20,13244,1
20,13245,0
20,13482,1
20,13493,1
20,14622,1
20,14623,1
21,532,1
21,540,1
21,540,1
21,546,0
21,546,0
21,547,1
21,547,1
21,607,1
21,613,1
21,617,1
21,625,1
21,1158,1
21,1278,1
21,1455,1
21,1455,1
21,1496,1
21,1615,1
21,1619,1
21,1642,1
21,1668,1
21,1700,1
21,1705,1
21,1722,1
21,1797,1
21,1802,0
21,1811,1
21,1832,0
21,1863,1
21,1868,1
21,2859,1
21,2859,1
21,2865,1
21,2865,1
21,3294,1
21,3517,1
21,3568,0
21,3577,1
21,3585,1
21,3592,0
21,3704,0
21,3704,0
21,3713,1
21,3713,1
21,3731,1
21,3731,1
21,3863,1
21,3863,1
21,4144,1
21,5059,1
21,7069,1
21,7101,0
21,7108,1
21,7108,1
21,7135,1
21,7351,1
21,7542,1
21,7550,0
21,7564,1
21,7585,0
21,7588,1
21,7740,1
21,7759,1
21,7773,0
21,7826,1
21,7832,1
21,7872,0
21,7894,1
21,7904,1
21,7975,1
21,7993,1
21,8002,1
21,8128,1
21,8139,0
21,8370,1
21,8409,0
21,8425,0
21,8874,1
21,8948,1
21,8965,1
21,8999,0
21,9000,1
21,9090,1
21,9132,1
21,9151,0
21,9155,1
21,9191,1
21,9192,1
21,9192,1
21,9193,0
21,10553,1
21,10697,1
21,11157,1
21,14087,1
21,14089,1
21,14107,1
22,600,1
22,612,1
22,621,1
22,1286,1
22,1361,1
22,1431,1
22,1431,1
22,1452,1
22,1454,0
22,1456,0
22,1477,1
22,1478,1
22,1478,1
22,1514,1
22,1529,1
22,1617,1
22,1627,1
22,1647,1
22,1676,0
22,1696,0
22,1697,1
22,1775,1
22,1841,1
22,3272,1
22,3502,1
22,3576,1
22,3882,1
22,4077,1
22,4298,1
22,4495,0
22,4717,1
22,4719,1
22,4723,0
22,4731,1
22,5051,1
22,6394,0
22,6394,0
22,6905,1
22,6913,1
22,6914,1
22,6933,1
22,7130,1
22,7144,0
22,7170,1
22,7186,1
22,7216,1
22,7254,1
22,7331,1
22,7357,0
22,7361,1
22,7379,1
22,7477,0
22,7664,1
22,7791,1
22,7830,0
22,7835,1
22,7843,1
22,7848,1
22,8413,1
22,9780,1
22,9823,1
22,10583,0
22,10588,0
22,10590,1
22,10597,0
22,10602,1
22,10613,1
22,10628,1
22,10729,1
22,10797,1
22,10866,1
22,11195,1
22,11243,1
22,11940,0
22,11973,0
22,13483,1
22,13494,1
22,13506,1
22,13519,1
22,14099,1
22,14100,1
22,14101,1
22,14623,0
23,538,1
23,538,1
23,601,1
23,602,1
23,604,1
23,607,0
23,615,1
23,616,1
23,617,1
23,625,1
23,626,1
23,628,1
23,1178,1
23,1292,1
23,1466,1
23,1479,1
23,1479,1
23,1505,1
23,1589,1
23,1616,1
23,1620,1
23,1627,1
23,1633,1
23,1636,1
23,1641,0
23,1651,1
23,1696,1
23,1731,1
23,1796,0
23,1801,1
23,1811,1
23,1854,1
23,1875,1
23,2547,1
23,2547,1
23,2548,0
23,2554,1
23,2604,0
23,2604,0
23,2667,0
23,2693,1
23,2715,0
23,2715,0
23,3288,1
23,3297,1
23,3300,1
23,3365,0
23,3367,0
23,3368,0
23,3385,0
23,3386,0
23,3387,0
23,3388,0
23,3393,0
23,3395,1
23,3504,1
23,3587,1
23,3712,1
23,3712,1
23,3728,0
23,3830,1
23,3850,1
23,3850,1
23,3854,1
23,3963,1
23,3973,1
23,4024,1
23,4427,1
23,7043,1
23,7055,1
23,7057,1
23,7086,1
23,7113,1
23,7185,1
23,7208,1
23,7502,0
23,7513,1
23,7570,1
23,7658,1
23,7690,1
23,7805,1
23,7808,1
23,7817,1
23,7834,1
23,7837,1
23,7841,1
23,7843,1
23,7845,0
23,7862,0
23,7866,1
23,7869,1
23,7870,1
23,7883,1
23,7896,1
23,8007,1
23,8008,1
23,8049,1
23,8118,1
23,8353,1
23,8597,1
23,8873,1
23,8877,1
23,8888,1
23,8889,1
23,8898,0
23,8964,1
23,8977,0
23,8996,1
23,8996,1
23,9013,1
23,9119,0
23,9194,1
23,9210,0
23,9903,1
23,10544,1
23,10593,1
23,10625,1
23,10629,0
23,10794,1
23,10798,1
23,10832,1
23,10946,0
23,10947,1
23,10981,1
23,10991,1
23,10996,1
23,11040,1
23,11139,1
23,11188,1
23,13485,1
23,13493,1
23,13496,1
23,13521,1
23,14090,0
23,14092,1
23,14099,1
23,14100,1
23,14102,0
23,14119,1
24,606,1
24,1264,1
24,1283,0
24,1488,1
24,1503,1
24,1560,1
24,1625,1
24,1637,0
24,1682,0
24,1756,1
24,2857,1
24,2860,1
24,2860,1
24,5053,1
24,10591,1
24,10798,1
24,11133,1
25,337,0
25,337,0
25,605,1
25,611,1
25,613,1
25,616,1
25,624,1
25,1255,1
25,1391,1
25,1434,1
25,1461,1
25,1461,1
25,1491,1
25,1502,1
25,1526,0
25,1536,0
25,1624,0
25,1630,1
25,1632,1
25,1652,0
25,1682,1
25,1689,1
25,1700,0
25,1731,1
25,1735,1
25,1736,1
25,1774,0
25,1791,1
25,3181,0
25,3225,0
25,3298,1
25,3719,1
25,3719,1
25,4329,1
25,4753,1
25,6395,0
25,6395,0
25,6395,0
25,6409,1
25,6409,1
25,6409,1
25,6416,0
25,6446,0
25,6446,0
25,6464,0
25,6464,0
25,6468,0
25,6474,0
25,6474,0
25,6502,0
25,6551,0
25,6551,0
25,6551,0
25,6561,0
25,6561,0
25,6561,0
25,7086,1
25,7143,1
25,7336,1
25,7336,1
25,7339,0
25,7339,0
25,7343,1
25,7363,1
25,7367,1
25,7379,0
25,7379,0
25,7401,1
25,7578,1
25,10520,1
25,10779,0
25,13482,1
25,13488,1
25,13501,0
25,13502,1
25,13515,1
26,524,1
26,528,1
26,528,1
26,530,0
26,551,0
26,608,1
26,610,1
26,613,1
26,614,1
26,615,1
26,615,1
26,619,1
26,628,1
26,629,1
26,952,0
26,971,1
26,1116,1
26,1180,1
26,1226,1
26,1277,1
26,1319,1
