,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
422,1.1741281014110427e-05,3.0218359370337566e-06,2.338242848054506e-05,8.146038226186647e-07,2.9060997803753708e-06,3.318936796858907e-05,2.2347334379446693e-05,1.7467675206717104e-05,3.6601879401132464e-05,2.9198599804658443e-06,2.9087213988532312e-06,3.0394872737815604e-05,2.892320935643511e-06,1.560041528136935e-05,3.1817344279261306e-05,3.6182734675094252e-06,5.1950344641227275e-05,3.6627363897423493e-06,6.244210817385465e-05,5.9590583987301216e-06,1.1149788406328298e-05,1.1831160009023733e-05,3.176697646267712e-06,1.8426802853355184e-05,1.5464387615793385e-05,5.73863617319148e-05,1.9747527403524145e-05,5.7865843700710684e-05,1.0616883628244977e-05,4.2977746488759294e-05,2.155994479835499e-05,1.3766338270215783e-05,2.8424032279872335e-05,5.3035026212455705e-05,2.7263562515145168e-05,6.042783206794411e-05,7.6121377787785605e-06,1.679454362601973e-05,4.643473221221939e-05,7.860897710543213e-09,5.5593416618648916e-05,6.118693272583187e-05,1.953421269718092e-05,4.674116280511953e-05,6.115520227467641e-05,6.244378892006353e-05,5.016791692469269e-05,1.1660535164992325e-05,1.6092077203211375e-05,6.083713014959358e-05,9.183848305838183e-06,7.108905720087932e-06,2.501829840184655e-05,6.969346031837631e-06,1.4367993571795523e-05,4.520231959759258e-05,2.647623659868259e-05,1.519776924396865e-05,5.540774509427138e-05,1.59959054144565e-05,5.9059238992631435e-05,5.674741623806767e-05,3.364375152159482e-05,4.7795463615329936e-05,1.6152993339346722e-05,2.924052023445256e-05,1.281037930311868e-05,1.3997321730130352e-05,3.1246436265064403e-05,3.950799509766512e-06,4.001106572104618e-05,5.6185457651736215e-05,1.0624060450936668e-05,6.217466579983011e-05,7.481621366878244e-08,7.97758184489794e-06,5.994793900754303e-05,8.392163181270007e-06,4.610217729350552e-05,8.395010809181258e-06,6.002337977406569e-05,4.7706449549878016e-05,6.18798439973034e-05,4.383064151625149e-05,7.045749953249469e-06,8.696989425516222e-06,5.770412826677784e-05,3.184329398209229e-05,6.734858743584482e-06,6.19273996562697e-05,1.1034226190531626e-05,5.817727287649177e-05,4.734623507829383e-05,5.9401147154858336e-05,3.055689376196824e-05,3.153575744363479e-05,5.659378530253889e-07,5.983457958791405e-05,4.226215241942555e-05,4.09520595212598e-08,2.842506000888534e-05
423,5.4242707847151905e-05,5.8475005062064156e-05,4.4884582166559994e-05,5.4945499869063497e-05,5.8442394220037386e-05,3.6492638173513114e-05,4.5753469748888165e-05,4.977733988198452e-05,3.351442137500271e-05,5.8446974435355514e-05,5.844319093739614e-05,3.891168307745829e-05,5.843861436005682e-05,5.1274157158331946e-05,3.768340320675634e-05,5.8544806961435825e-05,1.9472225176286884e-05,5.8545843785395846e-05,5.131078523845645e-06,5.79124825890176e-05,5.4676056606695056e-05,5.417711872723885e-05,5.8509569498710334e-05,4.8997153498930857e-05,5.1381510274950415e-05,1.3839167877449654e-05,4.791293395101093e-05,1.3292915355123114e-05,5.5059383157640696e-05,2.7841573682962917e-05,4.641226405510679e-05,5.271246118354611e-05,4.0604547393741086e-05,1.8403063222649507e-05,4.1596202208893374e-05,1.0054982340079732e-05,5.703826172975823e-05,5.031996261095628e-05,2.469092396495398e-05,2.988951382576488e-05,1.578753835929092e-05,2.892957127187401e-06,4.808896846952848e-05,2.4407449018326588e-05,8.93806281965226e-06,5.169010364625137e-06,2.119255623256322e-05,5.430414239526726e-05,5.0883289077319205e-05,9.445519935979974e-06,5.6048782425932586e-05,5.732852514483966e-05,4.350456947577186e-05,5.7403594837524e-05,5.224488995736465e-05,2.582247725513298e-05,4.2268296965630725e-05,5.1592698582680896e-05,1.598280323378276e-05,5.096047971164808e-05,1.1870072739839088e-05,1.4548400940839201e-05,3.609765917644836e-05,2.3428627173416317e-05,5.083381984150037e-05,3.9904931327328086e-05,5.344452802091837e-05,5.253386188996956e-05,3.8175323425093666e-05,5.852917456650175e-05,1.2646840730212716e-07,1.5158040696405806e-05,5.505468652700074e-05,6.818983365519671e-06,4.244911906425841e-05,5.681962284143083e-05,1.0722475963120814e-05,5.656205757986754e-05,2.86872818833217e-07,5.656002031173557e-05,1.0621068213367835e-05,2.3512002371717244e-05,7.571436526632169e-06,2.7071162548963912e-05,5.73615834582597e-05,5.636709465761669e-05,1.3479377230396494e-05,3.7662153772544116e-05,5.753189179813489e-05,7.459403150278376e-06,5.4759668273618445e-05,1.293294826609781e-05,2.3847087504691444e-05,1.1440055459388532e-05,3.877398921758868e-05,3.7927769881207496e-05,5.334785964805633e-05,1.0874976396735292e-05,2.848625081242062e-05,3.8978978409431875e-05,4.0603925299365073e-05
424,5.365823380998336e-05,5.722029891330749e-05,4.469341001822613e-05,5.328841507434845e-05,5.7171844673575833e-05,3.6471723433351144e-05,4.5537439291365445e-05,4.942218220094219e-05,3.353161082486622e-05,5.717892781831324e-05,5.7173256209352985e-05,3.8852111174492165e-05,5.716685700463131e-05,5.085409065941349e-05,3.7644316762452945e-05,5.7364330132259056e-05,1.9568025891203433e-05,5.737062019761652e-05,5.186535872780951e-06,5.696189691661857e-05,5.406188574852422e-05,5.3597130317939445e-05,5.727515235776082e-05,4.8672896809875965e-05,5.09564888488967e-05,1.393114507663995e-05,4.762856042361818e-05,1.3383781151787844e-05,5.4417334467871115e-05,2.790816142805852e-05,4.6176486648619175e-05,5.2219227654859424e-05,4.051321229781024e-05,1.849955879151821e-05,4.1484909161226824e-05,1.0135837328562047e-05,5.621355740004219e-05,4.9942173063755035e-05,2.4773999030003324e-05,2.8184254915686324e-05,1.5882835214142688e-05,2.9312468541320413e-06,4.779814480571076e-05,2.44910206674831e-05,9.014413080876693e-06,5.224738742981572e-06,2.1285763068590313e-05,5.371546285459772e-05,5.048072125646286e-05,9.523972948954906e-06,5.5326025176327676e-05,5.646773206535727e-05,4.33493078162428e-05,5.653317566611804e-05,5.177663842914626e-05,2.590015901660081e-05,4.2142404709011316e-05,5.1157123380107805e-05,1.607795275049284e-05,5.0554954214021564e-05,1.1957026799791493e-05,1.4641987036156934e-05,3.608242332120426e-05,2.3516362489317544e-05,5.043376950197853e-05,3.9827413274906576e-05,5.291000707075e-05,5.205063280300237e-05,3.812847353401594e-05,5.738651816500351e-05,1.3012636657094845e-07,1.5252465345838573e-05,5.441307803266682e-05,6.884784852445591e-06,4.056475518154912e-05,5.6020249758148566e-05,1.0805944839376025e-05,5.578987475018948e-05,2.9392421652119083e-07,5.578817945206538e-05,1.0704117812565528e-05,2.3598575353389606e-05,7.641219781362452e-06,2.7142355975229293e-05,5.649669765261933e-05,5.5614222219446674e-05,1.3570615010394249e-05,3.762352935154922e-05,5.664335913024843e-05,7.528592959715752e-06,5.41395420441404e-05,1.3023022802371997e-05,2.393311297055334e-05,1.1525796253408771e-05,3.871688386425376e-05,3.7884939956711605e-05,5.1618757424876094e-05,1.0958997336274479e-05,2.854884951375425e-05,3.711440149345435e-05,4.0512572013540193e-05
425,1.6142395907081664e-05,5.602445526164956e-06,2.674818824743852e-05,1.9528699795046123e-06,5.431019872048637e-06,3.383921648492105e-05,2.590937219792977e-05,2.170112929889001e-05,3.5950910387327895e-05,5.451488959806738e-06,5.434972990769893e-06,3.197331170667894e-05,5.410483936429955e-06,1.9969273125752807e-05,3.2938154618022963e-05,6.463845693360781e-06,4.269509736332111e-05,6.526669949380448e-06,3.82826074201148e-05,9.573408533469774e-06,1.5522120520472527e-05,1.6235775547102094e-05,5.829567271575797e-06,2.2563021047972143e-05,1.984004302357789e-05,4.328044451540336e-05,2.372104790993035e-05,4.323362372815609e-05,1.4954798643884715e-05,3.936613575206138e-05,2.525931085983757e-05,1.8195260054199025e-05,3.058301444980316e-05,4.293287929613143e-05,2.9736480428255163e-05,4.242535578669049e-05,1.1581970284169074e-05,2.108494663843885e-05,4.088923742529005e-05,4.2663412358479036e-08,4.3279411329422146e-05,3.3728771086316556e-05,2.3536324079032056e-05,4.101185913896188e-05,4.187714876024984e-05,3.833787195617333e-05,4.2210569517919794e-05,1.605826400918886e-05,2.043205859081354e-05,4.214656655676663e-05,1.3385366401053034e-05,1.0984045729856007e-05,2.8037495212629437e-05,1.0816046597028617e-05,1.8785507563734427e-05,4.0376358811045066e-05,2.9150027330615558e-05,1.9586361304391176e-05,4.326581984059885e-05,2.0342098650871776e-05,4.300148066249676e-05,4.3308995373081416e-05,3.4131298889406025e-05,4.141339741181582e-05,2.0489233065745793e-05,3.116617881460115e-05,1.7238953660125844e-05,1.8423002984491177e-05,3.255476985941641e-05,6.92968615112477e-06,1.2991472431167495e-05,4.330675074015744e-05,1.4962355635361746e-05,4.0291535697178915e-05,2.765410158644954e-07,1.2009800229861867e-05,4.267726399120875e-05,1.2488590073189698e-05,1.7112814020947553e-05,1.249195611308096e-05,4.2642855987651274e-05,4.138103759032674e-05,4.095088297617622e-05,3.976579682785086e-05,1.0907991963904351e-05,1.2836749192501884e-05,4.325310146668926e-05,3.295589704066515e-05,1.0532071428315248e-05,4.0860395529307425e-05,1.5399662515847012e-05,4.3190873839193955e-05,4.1245661122957245e-05,4.2895098886219785e-05,3.208456837455742e-05,3.274962364230305e-05,1.4527946632370003e-06,4.272875958122313e-05,3.902011667378247e-05,1.6806414748771203e-07,3.058383663301356e-05
426,5.593776222667657e-05,6.215464964043349e-05,4.5442033297149464e-05,5.98426086071413e-05,6.216815381776541e-05,3.655474938568659e-05,4.638206883100793e-05,5.0806869694497436e-05,3.346226367284544e-05,6.2167840951588e-05,6.216790643520653e-05,3.9086644392227754e-05,6.217063491931185e-05,5.249278910923749e-05,3.779810504056513e-05,6.20013743173331e-05,1.9172659449395724e-05,6.198679329827428e-05,4.9449763537268154e-06,6.0681544709950686e-05,5.645683631883003e-05,5.585955295828171e-05,6.212868174770847e-05,4.993780385120772e-05,5.261495243757963e-05,1.354219602944795e-05,4.874033766100183e-05,1.2999000318814069e-05,5.692137710866518e-05,2.7639709514915012e-05,4.7097699280129746e-05,5.414115366875194e-05,4.087144407094456e-05,1.8100114175467752e-05,4.1922761738533154e-05,9.789154319150839e-06,5.9435024013509974e-05,5.141508881933987e-05,2.443672565277666e-05,3.4926095395348966e-05,1.5484198229387403e-05,2.7642131499305833e-06,4.893420191365294e-05,2.4149099772330374e-05,8.6857435235288e-06,4.982196514902171e-06,2.0902474716422148e-05,5.6010758271440864e-05,5.204963235883042e-05,9.186670467897784e-06,5.814750329591334e-05,5.983132723486051e-05,4.395834912429564e-05,5.993729428155348e-05,5.360147406463511e-05,2.558438245614525e-05,4.26374826929532e-05,5.28552191099152e-05,1.5678633644711226e-05,5.213747135712765e-05,1.1586208529479336e-05,1.4248442312236875e-05,3.6143250326858833e-05,2.315905840077903e-05,5.1994153182022274e-05,4.013256329926662e-05,5.4994012316456065e-05,5.3934560128254816e-05,3.831422145594843e-05,6.187194958329201e-05,1.1500610241910181e-07,1.4855815607006662e-05,5.6915621826192364e-05,6.599663265660638e-06,4.8023517592810094e-05,5.9143163525732234e-05,1.0449461115058511e-05,5.880520257051103e-05,2.643421055381623e-07,5.880312528461218e-05,1.0348949217586778e-05,2.324251545360312e-05,7.339219791901996e-06,2.6854419047595002e-05,5.987853364786133e-05,5.855365816387348e-05,1.318435442954069e-05,3.777620440814644e-05,6.011780715198256e-05,7.229205493786139e-06,5.6557688367320225e-05,1.2641252396861091e-05,2.358181336603593e-05,1.1160011126776226e-05,3.894179462804459e-05,3.8054135075071827e-05,5.846511703566648e-05,1.0600256246107165e-05,2.8297901735641062e-05,4.4490472646430135e-05,4.087069828528911e-05
427,3.1916428270051256e-05,2.099523953802418e-05,3.5765126085607335e-05,1.2798408533853944e-05,2.0705989300040528e-05,3.53014147549402e-05,3.565277802408673e-05,3.459807703620754e-05,3.456543345237151e-05,2.074108306260314e-05,2.0712570403702557e-05,3.56940072379075e-05,2.0671192032750696e-05,3.392600410734303e-05,3.5518209188012406e-05,2.2360951334121637e-05,2.7537293135537766e-05,2.2455669750343077e-05,1.2471874470065814e-05,2.6373636501375586e-05,3.151700730086304e-05,3.197497790097259e-05,2.1369263777160086e-05,3.4879612940130755e-05,3.3870299375848845e-05,2.2902515411260538e-05,3.5204833693569526e-05,2.238349952676799e-05,3.1132025469560176e-05,3.2432526495540515e-05,3.5543180274544284e-05,3.308867962914519e-05,3.5851189750246704e-05,2.674970164662227e-05,3.589562766137533e-05,1.899902053992264e-05,2.841111199813895e-05,3.4375025279587135e-05,3.084175841649994e-05,1.7078875771403546e-06,2.464684803271666e-05,8.559879461245146e-06,3.515734715620056e-05,3.06841975543648e-05,1.768925358192064e-05,1.2531382708402816e-05,2.872270306397695e-05,3.186404865118675e-05,3.4119766496587545e-05,1.829423854360357e-05,2.996312286995817e-05,2.784184289339464e-05,3.587481114664115e-05,2.7676005629473366e-05,3.3384647394996136e-05,3.1447114452021196e-05,3.5905264667235315e-05,3.375833694008179e-05,2.481248156982474e-05,3.4083128412021324e-05,2.09650861506816e-05,2.3556600353913382e-05,3.521941471262835e-05,3.012087836395949e-05,3.414254751987755e-05,3.579838448786177e-05,3.2571013434790075e-05,3.3204880310222507e-05,3.559440665412694e-05,2.30463392654201e-05,9.697007499198662e-07,2.410089655313641e-05,3.1137493351707235e-05,1.495292872277787e-05,4.7111057028814685e-06,2.880133797589224e-05,1.9743520169868134e-05,2.9221066142781638e-05,1.7351728729408933e-06,2.9223992896731943e-05,1.9632252588053234e-05,3.0169871024554595e-05,1.5966465070960112e-05,3.207089321222156e-05,2.7767131541622803e-05,2.9515696951420978e-05,2.25625881284941e-05,3.551571353455074e-05,2.739152841968462e-05,1.5818977772141807e-05,3.143568028463051e-05,2.2034124413039535e-05,3.03653741866583e-05,2.0515770302154124e-05,3.567751991795376e-05,3.55575539288111e-05,1.1061986697313841e-05,1.991031240322627e-05,3.272251706221141e-05,3.6117878607910825e-06,3.5851302527589723e-05
428,5.0971590098924935e-05,5.1911403716076165e-05,4.3645024561556056e-05,4.618817547452636e-05,5.179865547688678e-05,3.6336361517896876e-05,4.437434836290777e-05,4.7651999921072274e-05,3.3650780096650124e-05,5.181306551094167e-05,5.180202060728334e-05,3.848577034659684e-05,5.1785002142423764e-05,4.881444328930229e-05,3.739752355613746e-05,5.23607996001374e-05,2.046248482656665e-05,5.238733865553513e-05,5.8855530369328335e-06,5.287246312946081e-05,5.126112955622375e-05,5.092679202789441e-05,5.204891203902662e-05,4.703133163275197e-05,4.889572301181033e-05,1.4908448974892963e-05,4.6155710151651874e-05,1.4360111890709959e-05,5.15096471644938e-05,2.842692811100278e-05,4.492266452871263e-05,4.989012086298317e-05,3.9970429497770965e-05,1.9421502656769007e-05,4.0833238017512485e-05,1.1067933883168735e-05,5.260834586806595e-05,4.807766526937485e-05,2.5465524231549352e-05,2.0685340132331476e-05,1.6849655366968364e-05,3.4251215765834786e-06,4.6299050154630095e-05,2.5197012291755527e-05,9.913137546391226e-06,5.926588983129477e-06,2.2125550458440557e-05,5.10129721078556e-05,4.851384801440872e-05,1.0438971003168263e-05,5.2107770898146555e-05,5.272535781841725e-05,4.247446122462861e-05,5.275085641187616e-05,4.954509131493978e-05,2.6533965865382925e-05,4.141379031352699e-05,4.905660171061754e-05,1.7042581021087244e-05,4.857406747760251e-05,1.2922727364639286e-05,1.561789213155862e-05,3.5982844565296546e-05,2.426672108413186e-05,4.847631498705596e-05,3.93587579310406e-05,5.0416252634022385e-05,4.975924457539804e-05,3.78350741812028e-05,5.2536117436829954e-05,1.725864962054402e-07,1.6224999853875488e-05,5.150662764208391e-05,7.691284736210946e-06,3.226331318728626e-05,5.2510149544104934e-05,1.1752748832805082e-05,5.238362427917309e-05,3.784478224133636e-07,5.2383169531822205e-05,1.1648991858237423e-05,2.4345739802811295e-05,8.485239959554747e-06,2.7706757464329712e-05,5.2735646022483706e-05,5.2283157856436446e-05,1.4547739738191012e-05,3.7379126297309995e-05,5.279269316815771e-05,8.367599548364524e-06,5.131553552928381e-05,1.3997748283145484e-05,2.4664723241585307e-05,1.2485445950005669e-05,3.836353789665736e-05,3.7614547181874514e-05,4.4163363781990483e-05,1.1908929081982933e-05,2.902802953030914e-05,2.8886175641673617e-05,3.996986197307706e-05
429,5.435437196865678e-05,5.884376878384501e-05,4.486076068133116e-05,5.531365968636237e-05,5.881380275241099e-05,3.64829356840346e-05,4.5734253944829106e-05,4.979588629794307e-05,3.35249824274797e-05,5.881858669454232e-05,5.8814777730731294e-05,3.888982246280648e-05,5.8810674090636894e-05,5.1316477765794843e-05,3.766641748370603e-05,5.889505337108858e-05,1.961524503713008e-05,5.8894096582662314e-05,5.276029696688056e-06,5.8183697547065094e-05,5.4800897487439215e-05,5.428643635241315e-05,5.8873392845271155e-05,4.900518979411572e-05,5.142581358086318e-05,1.4016805835126434e-05,4.790949969901703e-05,1.3472392311086878e-05,5.5195781897054985e-05,2.7904392482014373e-05,4.639670078177005e-05,5.278435128275305e-05,4.0577589970780537e-05,1.855465779954102e-05,4.1568331653252244e-05,1.0236570233246312e-05,5.725645678467117e-05,5.034650530433282e-05,2.478545138728805e-05,2.9815446396241896e-05,1.595649155206047e-05,2.9964583063701866e-06,4.808732774108648e-05,2.450450301694218e-05,9.116093679040205e-06,5.314559984981315e-06,2.1320320229278877e-05,5.4417057981481776e-05,5.091865750728175e-05,9.625384336686693e-06,5.6221972045022994e-05,5.7562312576919794e-05,4.347708818386309e-05,5.7642693718662485e-05,5.230614624451846e-05,2.5905377697199583e-05,4.223949872539379e-05,5.1641196478158236e-05,1.615032488189172e-05,5.0997285143239424e-05,1.2052271813445259e-05,1.4723552340001334e-05,3.60903432010673e-05,2.353535637666937e-05,5.086853707325645e-05,3.987950913142413e-05,5.353397864382714e-05,5.260140824248083e-05,3.815699164988473e-05,5.886807412025519e-05,1.3431863976620662e-07,1.5330240785260685e-05,5.5191467254189774e-05,6.983403181948233e-06,4.256338797858916e-05,5.7027202274184674e-05,1.090484147425741e-05,5.6757555285003036e-05,3.0319492339003773e-07,5.675557622453198e-05,1.0803411896631587e-05,2.3617278202436864e-05,7.741797162452713e-06,2.7141706596012227e-05,5.7597910199547186e-05,5.655403947457671e-05,1.365826483379351e-05,3.764567009056918e-05,5.7777917390922084e-05,7.629137598996749e-06,5.488680471898988e-05,1.3113501154293772e-05,2.3949623937369324e-05,1.1622594684013166e-05,3.87521977245342e-05,3.790970367845148e-05,5.368669735617004e-05,1.1057576557504945e-05,2.8543137887027115e-05,3.903121978510171e-05,4.0576855099061504e-05
430,6.803540600230917e-06,1.052476477525488e-06,1.851161323429551e-05,1.8167942528179992e-07,9.983882591768634e-07,3.2075156923383474e-05,1.7290365576627664e-05,1.2015411812171806e-05,3.778330210479908e-05,1.0047679097624496e-06,9.996014114221907e-07,2.7812933694804087e-05,9.919909871314303e-07,1.0200662472925615e-05,2.993867929035332e-05,1.343145640930743e-06,7.42543488740921e-05,1.3655634347742307e-06,0.00015676248585805297,2.6518162030697567e-06,6.32549154033768e-06,6.877187843201682e-06,1.1260493693043827e-06,1.2990878531127237e-05,1.0072806617245078e-05,9.652553853811696e-05,1.4382800145540386e-05,9.910234075505286e-05,5.90473700867733e-06,5.0289825594518334e-05,1.638576213736087e-05,8.526446436007973e-06,2.5007437216117978e-05,7.798725710017607e-05,2.3428432541550137e-05,0.00011664710473269224,3.7152183267608052e-06,1.1348349289619364e-05,5.838695142301731e-05,4.138862308433744e-10,8.802255615592003e-05,0.00018875948444474488,1.4154133168631233e-05,5.916415830142796e-05,0.00012388688628561795,0.0001563359546707943,6.862601730972528e-05,6.737523108313326e-06,1.0667728929547593e-05,0.0001205042062792927,4.821005404664902e-06,3.3802809866756434e-06,2.051752198894974e-05,3.2891405226109782e-06,9.063826837518718e-06,5.537034303415567e-05,2.2386288037523627e-05,9.824019798543304e-06,8.722430357011035e-05,1.0575639862508979e-05,0.00010628239397192374,9.331266483059153e-05,3.2802065106807277e-05,6.191350985318422e-05,1.0726159416662995e-05,2.615006269479636e-05,7.69657071941765e-06,8.731342859391589e-06,2.9075466954964213e-05,1.5133399529076996e-06,0.0003365646698512137,9.066340135177597e-05,5.910285381105496e-06,0.0001401639892719686,7.786515432428587e-09,3.964380539400736e-06,0.00011265718785580248,4.252962298778584e-06,0.00030195151339285076,4.254936811776133e-06,0.0001132470351876691,6.167698302306235e-05,0.00013392572873272002,5.218531805439852e-05,3.338988108225749e-06,4.469049599720165e-06,9.821200364967808e-05,2.9978182283230126e-05,3.1375811886391602e-06,0.000134818532387726,6.233477051864611e-06,0.00010085173562401906,6.0726233641617e-05,0.00010860429756576195,2.80498898064252e-05,2.9510529202525504e-05,1.1198052618510701e-07,0.00011177523265359923,4.8744110245024785e-05,3.5412934806799967e-09,2.500893060641829e-05
431,3.918504444300197e-05,3.120393739663996e-05,3.901357558788732e-05,2.2402968170354143e-05,3.093158738920465e-05,3.574742004275322e-05,3.92284055124037e-05,3.980135443271138e-05,3.416571780689992e-05,3.096478758379817e-05,3.093800842179917e-05,3.6882018321193755e-05,3.089805613853969e-05,3.978484164690599e-05,3.6323577660368755e-05,3.245727202738635e-05,2.4249282432720065e-05,3.2541604014113545e-05,9.094766937778331e-06,3.5774082789430395e-05,3.9006008591968566e-05,3.921037932741456e-05,3.155369995511137e-05,3.9752609154675156e-05,3.977798405685462e-05,1.907762634800747e-05,3.963120252592489e-05,1.8532655303715728e-05,3.8820988265797496e-05,3.063947588088922e-05,3.937114161089994e-05,3.9609458326594904e-05,3.759051105589606e-05,2.3326414520852268e-05,3.79694283765275e-05,1.5111948414414655e-05,3.722168548847549e-05,3.981188638135791e-05,2.840134948201012e-05,5.019151103624608e-06,2.095612398989033e-05,5.833365776197752e-06,3.9654765714658424e-05,2.8190113880555145e-05,1.3846241927240044e-05,9.146459888143e-06,2.5681167244329117e-05,3.916210334864445e-05,3.980314431828447e-05,1.4427264432015363e-05,3.818818731815554e-05,3.683565591927618e-05,3.861732329824008e-05,3.672001912491396e-05,3.9685914089204744e-05,2.922782368841581e-05,3.821020436589606e-05,3.9762006053933874e-05,2.113839400408324e-05,3.9801743696443737e-05,1.707100818748586e-05,1.977322972379625e-05,3.554892828105949e-05,2.7449099434306845e-05,3.980668407166377e-05,3.730731987161562e-05,3.9442449633497745e-05,3.964187271776609e-05,3.655252294265665e-05,3.3062016882468015e-05,4.737881340588501e-07,2.0359810150694102e-05,3.8823403883725405e-05,1.129754036810482e-05,1.0855212167371064e-05,3.747657683561556e-05,1.5845678717596456e-05,3.774247306864709e-05,9.218132390742539e-07,3.774468132178299e-05,1.5735189663246274e-05,2.751208194240462e-05,1.2226738363096956e-05,3.0110195439192466e-05,3.6782945244340226e-05,3.792318238993175e-05,1.8719572835834697e-05,3.631412619142793e-05,3.6519730201689526e-05,1.2090434211131651e-05,3.8967580621829256e-05,1.8168557289754972e-05,2.7767717256210744e-05,1.6617024812148884e-05,3.6822213587583974e-05,3.6437471862882376e-05,2.0223793399054557e-05,1.6010977560654283e-05,3.107300653937273e-05,8.892631740309298e-06,3.7590001738863066e-05
432,3.8697962736478075e-05,3.0434202926699072e-05,3.8850346754770726e-05,2.169350591429975e-05,3.015975198650267e-05,3.573175854398869e-05,3.904348341166042e-05,3.9493286749348044e-05,3.4177257475676015e-05,3.0193123166100122e-05,3.0166022042976692e-05,3.683625618577935e-05,3.012665911228396e-05,3.9423612179234624e-05,3.6293855373514816e-05,3.169752380927093e-05,2.4250286514870822e-05,3.178345286869444e-05,8.996485121315345e-06,3.508233930915594e-05,3.849889253615402e-05,3.8726222555851564e-05,3.078597001149319e-05,3.947137520299293e-05,3.941194881917909e-05,1.9033994249184616e-05,3.938459121854976e-05,1.848425017669797e-05,3.829451452475041e-05,3.067059878958389e-05,3.916979767382145e-05,3.919070877600461e-05,3.751689655473456e-05,2.3320006221183576e-05,3.7877773138461635e-05,1.5036750482977368e-05,3.658734931377694e-05,3.948568701162003e-05,2.842831236193888e-05,4.806913239008281e-06,2.092896647809539e-05,5.744203917856794e-06,3.9403006667271256e-05,2.8216189093654975e-05,1.3763101378572173e-05,9.048118954524398e-06,2.5693174393381923e-05,3.8673359085805714e-05,3.945723801734857e-05,1.4347655451274477e-05,3.761233892873861e-05,3.618413757067174e-05,3.8486687117256224e-05,3.606349491747096e-05,3.9286875107791275e-05,2.9257425921969116e-05,3.810586713370867e-05,3.9387297874782234e-05,2.1112891772645526e-05,3.945210846723057e-05,1.701051223790273e-05,1.973556754819583e-05,3.553757051122375e-05,2.7471736757433973e-05,3.946019205613993e-05,3.724538692040369e-05,3.8992799090920016e-05,3.923035183106549e-05,3.651549923233688e-05,3.2311425457010046e-05,4.598571479164093e-07,2.032737756962888e-05,3.829803972621448e-05,1.1202731911907904e-05,1.043671272782376e-05,3.6856148653896526e-05,1.5775651263538748e-05,3.7137313483981416e-05,8.969079772214172e-07,3.713901242008433e-05,1.5664429156458937e-05,2.7535046683624387e-05,1.2135435099480674e-05,3.014123285538517e-05,3.612935688579455e-05,3.732904588105157e-05,1.8672761143534444e-05,3.628462945926003e-05,3.5855216992786154e-05,1.1998671652690973e-05,3.845662286039442e-05,1.8116967112291604e-05,2.7792028049589135e-05,1.6552927263546735e-05,3.677770291687921e-05,3.6405035643838346e-05,1.95550310309045e-05,1.5942265235935338e-05,3.11039766529575e-05,8.539368536730763e-06,3.751662006834522e-05
