0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1.0,0.7575757575757576,1.0,0.7391304347826086,0.0,0.33333333333333337,0.0,1.0,1.0,1.0,0.5,0.6666666666666667,1.0,1.0,0.6071428571428572,1.0,0.5,0.33333333333333337,1.0,0.8125,1.0,0.33333333333333337,0.7906976744186046,0.8,0.5,0.6666666666666667,0.6153846153846154,0.639344262295082,0.75,0.6666666666666667,0.7142857142857143,0.5555555555555556,0.8,0.9090909090909091,0.8125,0.5,1.0,0.5,0.5925925925925926,0.6770833333333333,1.0,0.7575757575757576,0.6,0.7142857142857143,0.6470588235294117,0.75,0.5714285714285714,0.6428571428571428,1.0,0.5714285714285714,0.8461538461538461,0.6666666666666667,1.0,0.7777777777777778,0.33333333333333337,0.6774193548387097,0.679245283018868,1.0,0.6190476190476191,0.7160493827160495,0.2222222222222222,0.6666666666666667,0.6666666666666667,0.6,0.5,0.6179775280898876,0.7058823529411764,0.8,0.8181818181818181,0.75,0.7777777777777778,0.6631578947368422,0.75,1.0,0.6551724137931034,0.6666666666666667,0.33333333333333337,1.0,0.6935483870967742,0.75,0.0,0.8333333333333334,0.6333333333333333,1.0,0.75,1.0,0.640625,1.0,0.0,0.6097560975609756,0.46153846153846156,0.639344262295082,0.7096774193548387,0.5384615384615384,0.7647058823529411,0.0,0.56,0.75,0.6666666666666667,0.6666666666666667,0.7619047619047619,0.7142857142857143
1.0,0.6666666666666667,0.5,0.782608695652174,0.0,0.33333333333333337,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.7727272727272727,0.75,1.0,0.9166666666666666,0.8,0.6829268292682926,0.8,0.5454545454545454,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,0.8333333333333334,1.0,0.5,0.84,0.6263736263736264,0.5,0.696969696969697,1.0,1.0,0.6938775510204082,0.5,1.0,0.0,1.0,0.5714285714285714,1.0,1.0,1.0,0.33333333333333337,1.0,0.6470588235294117,0.8888888888888888,1.0,0.7857142857142857,0.64,0.75,1.0,0.6,0.8,1.0,0.618421052631579,0.5714285714285714,0.75,0.6666666666666667,0.8888888888888888,0.6666666666666667,0.7,0.6,1.0,0.75,0.16666666666666663,1.0,1.0,0.6896551724137931,0.6666666666666667,0.0,0.6666666666666667,0.5555555555555556,1.0,0.0,1.0,0.7941176470588236,1.0,1.0,0.7857142857142857,0.8888888888888888,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.8571428571428572,1.0,0.7534246575342466,1.0,0.6666666666666667,0.33333333333333337,1.0,0.0
1.0,0.75,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,1.0,0.5,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5952380952380952,0.0,0.46153846153846156,1.0,1.0,0.6451612903225806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.4117647058823529,1.0,0.0,1.0,1.0,0.0,0.5436893203883495,1.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,1.0,0.6,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5882352941176471,1.0,1.0,1.0,1.0,0.7692307692307692,0.5,0.6,0.8333333333333334,1.0,0.5161290322580645,0.0,0.6666666666666667,1.0,0.0,1.0
1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.6666666666666667,0.6,0.6521739130434783,0.5,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5789473684210527,0.8,1.0,0.6666666666666667,1.0,1.0,0.6774193548387097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.7777777777777778,0.8571428571428572,1.0,0.4,1.0,1.0,0.7307692307692308,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.5,0.8,0.6666666666666667,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.7142857142857143,0.75,0.7307692307692308,0.736842105263158,0.6666666666666667,0.6666666666666667,1.0,0.851063829787234,1.0,0.6666666666666667,1.0,0.8333333333333334,1.0
1.0,0.2666666666666667,0.5,0.6086956521739131,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.5,0.33333333333333337,1.0,1.0,0.5769230769230769,1.0,1.0,0.4444444444444444,0.5,0.5454545454545454,0.0,1.0,0.625,1.0,1.0,0.4285714285714286,0.5555555555555556,0.5,0.65,0.45833333333333337,0.7142857142857143,0.6111111111111112,0.6,0.5454545454545454,0.6,0.8333333333333334,1.0,1.0,0.5925925925925926,0.4945054945054945,1.0,0.696969696969697,0.8,0.40909090909090906,0.607843137254902,1.0,0.8571428571428572,0.5,1.0,0.5,0.5384615384615384,0.0,1.0,0.7333333333333334,0.0,0.7142857142857143,0.6333333333333333,0.0,0.40909090909090906,0.6734693877551021,0.625,1.0,0.7083333333333333,0.8,0.4444444444444444,0.6139240506329113,0.6129032258064516,0.6666666666666667,1.0,0.6,0.16666666666666663,0.5578947368421052,0.5,1.0,0.7777777777777778,0.5,1.0,1.0,0.6086956521739131,0.875,0.5,0.6666666666666667,0.5333333333333333,1.0,1.0,1.0,0.641025641025641,0.0,1.0,0.625,0.7692307692307692,0.6904761904761905,0.5714285714285714,0.5,0.2857142857142857,0.0,0.5066666666666666,1.0,0.6666666666666667,0.33333333333333337,0.5,1.0
1.0,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.25,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.38235294117647056,1.0,0.2857142857142857,1.0,1.0,0.29166666666666663,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.17894736842105263,0.5,0.0,0.0,0.16666666666666663,1.0,1.0,0.16666666666666663,1.0,0.5,0.19999999999999996,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5294117647058824,1.0,1.0,1.0,1.0,0.17391304347826086,1.0,0.25,0.25,1.0,0.125,0.0,0.0,0.0,1.0,0.5
1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666667,0.5,1.0,1.0,1.0,1.0
1.0,0.5,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.5,1.0,0.8333333333333334,0.19999999999999996,0.7391304347826086,0.75,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,0.74,0.0,0.5,1.0,1.0,0.7419354838709677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6666666666666667,0.7142857142857143,1.0,0.75,1.0,0.5,0.5096153846153846,1.0,0.6,0.6666666666666667,0.6666666666666667,1.0,1.0,0.75,1.0,0.5,0.4,0.5,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,1.0,0.5,0.75,0.6153846153846154,0.6842105263157895,1.0,0.6666666666666667,1.0,0.5319148936170213,1.0,1.0,0.33333333333333337,0.75,0.5
1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.8333333333333334,1.0,0.6666666666666667,0.75,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.6923076923076923,1.0,1.0,0.5806451612903225,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.75,1.0,0.5,0.6730769230769231,1.0,0.5,0.6666666666666667,0.5,1.0,1.0,0.625,1.0,1.0,0.8,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.5,1.0,0.5769230769230769,0.4375,0.6,0.5,1.0,0.5581395348837209,1.0,1.0,0.33333333333333337,1.0,0.0
1.0,0.6944444444444444,0.5,0.8064516129032258,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666667,0.5,0.0,0.6842105263157895,1.0,1.0,0.7857142857142857,1.0,0.8076923076923077,0.33333333333333337,1.0,0.5348837209302326,0.8,0.0,0.5714285714285714,0.6923076923076923,0.6521739130434783,0.6774193548387097,0.5483870967741935,0.8571428571428572,0.75,0.8,0.6470588235294117,0.7777777777777778,0.8181818181818181,1.0,1.0,0.5925925925925926,0.6785714285714286,1.0,0.6060606060606061,0.4,0.75,0.5769230769230769,0.75,0.7857142857142857,0.56,1.0,0.5625,0.6829268292682926,0.33333333333333337,0.6666666666666667,0.7037037037037037,0.33333333333333337,0.7580645161290323,0.7777777777777778,0.0,0.6888888888888889,0.65,0.7,1.0,0.64,0.5714285714285714,0.6111111111111112,0.7111111111111111,0.6470588235294117,0.5333333333333333,0.6363636363636364,0.65,0.8888888888888888,0.6862745098039216,0.5483870967741935,0.6,0.7777777777777778,0.5,0.16666666666666663,1.0,0.641025641025641,0.875,0.5,0.5,0.6585365853658536,1.0,0.25,1.0,0.734375,1.0,0.5,0.7073170731707317,0.6153846153846154,0.6557377049180328,0.7941176470588236,0.7857142857142857,0.6470588235294117,1.0,0.7631578947368421,0.75,0.8333333333333334,0.7142857142857143,0.6296296296296297,0.8571428571428572
1.0,1.0,0.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.6666666666666667,0.5,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46341463414634143,0.0,0.5384615384615384,1.0,1.0,0.6129032258064516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5294117647058824,1.0,1.0,1.0,1.0,1.0,0.7281553398058253,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.8,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6470588235294117,1.0,1.0,1.0,1.0,0.7692307692307692,0.875,1.0,0.5,1.0,0.5714285714285714,1.0,0.33333333333333337,0.0,1.0,0.0
1.0,0.5,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5882352941176471,1.0,0.72,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.6153846153846154,1.0,0.0,1.0,1.0,1.0,0.6601941747572815,0.5,1.0,0.33333333333333337,0.8333333333333334,1.0,1.0,0.6666666666666667,1.0,0.5,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6470588235294117,1.0,1.0,1.0,1.0,0.782608695652174,1.0,1.0,0.6,1.0,0.625,1.0,0.0,0.6666666666666667,1.0,1.0
1.0,0.5,1.0,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.16666666666666663,0.19999999999999996,0.4347826086956522,0.75,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4375,0.62,1.0,0.43333333333333335,1.0,1.0,0.4516129032258065,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.4444444444444444,0.1428571428571429,0.0,0.5,1.0,0.0,0.5673076923076923,1.0,0.6,0.33333333333333337,0.6666666666666667,1.0,1.0,0.625,1.0,0.0,0.8,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,0.41666666666666663,0.5,0.34615384615384615,0.7894736842105263,0.5,0.33333333333333337,0.0,0.3829787234042553,0.5,0.6666666666666667,1.0,0.33333333333333337,1.0
1.0,0.75,0.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.4285714285714286,1.0,0.6521739130434783,0.6,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5833333333333333,0.537037037037037,1.0,0.5454545454545454,0.0,1.0,0.4222222222222223,0.0,1.0,1.0,1.0,0.4285714285714286,1.0,1.0,1.0,1.0,1.0,0.5833333333333333,0.75,0.0,0.33333333333333337,0.6363636363636364,0.8571428571428572,0.0,0.6666666666666667,0.33333333333333337,0.5,0.5,0.8571428571428572,0.33333333333333337,1.0,0.33333333333333337,1.0,1.0,0.4,1.0,0.0,0.19999999999999996,0.33333333333333337,1.0,0.5714285714285714,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666667,1.0,1.0,1.0,0.5333333333333333,1.0,1.0,0.5,0.625,0.6071428571428572,0.7777777777777778,0.5,0.8333333333333334,1.0,0.6515151515151515,0.0,0.0,0.6666666666666667,0.33333333333333337,0.5
